K_ENTIDAD_MUNICIPIO,HOGARES,POBLACION,SUPERFICIE,DENS_HOGS,DENS_HABS,ANALF,SPRIM,ANOS_PROMEDIO_DE_ESCOLARIDAD,OVSAE,OVSEE,PL<5000,PO2SM,INGRESOPC_ANUAL,DISP_INTERNET,DISP_TV_PAGA,DISP_TEL_CELULAR,DISP_TEL_FIJO,NUM_OPS,CLASS_PEN_BAF_HABS_COAXFO,IS_PEN_BAF_HABS_COAXFO
13073,9355,39772,392.11,2385.810104307465,2385.810104307465,19.34,32.78,5.59,11.19,1.42,85.71,66.03,1222.63,2.07375734901122,23.8268305718866,53.597006948156,8.17744521646178,1,0,0
13074,6796,28490,42.31,16062.396596549277,16062.396596549277,4.08,15.98,8.1,0.64,0.63,20.37,39.86,2506.93,11.0210696920583,30.8383674672167,76.1603064682481,13.3785177545307,1,1,1
13075,4362,16733,117.22,3721.207984985497,3721.207984985497,3.21,11.72,8.43,0.25,0.2,48.32,47.55,2519.88,13.5091743119266,28.2110091743119,85.8027522935779,13.9449541284403,1,0,0
13076,30095,109093,336.11,8953.913897236023,8953.913897236023,2.85,11.79,9.32,3.93,0.61,38.51,31.53,3843.23,29.7928236506933,54.9998337268464,85.0786472016228,30.2517375544544,3,1,1
13077,41997,161069,217.42,19316.070278723208,19316.070278723208,5.51,15.45,8.49,2.99,0.68,16.28,45.36,2749.46,27.5281567731028,49.2439936185918,82.2582565421339,35.6263542633997,3,2,1
13066,3105,12413,90.73,3422.241816378265,3422.241816378265,4.33,14,7.89,1.78,0.35,55.26,41.95,2483.47,15.6843800322061,27.085346215781,79.0338164251207,20.6763285024154,1,0,0
13078,4446,19752,135.41,3283.3616424193197,3283.3616424193197,26.78,43.53,4.65,31.81,4.64,100,59.35,876.07,0.74274139095205,17.8933153274814,40.6257033535899,3.19603871258158,0,0,0
13079,2315,7706,187.07,1237.5046773934891,1237.5046773934891,13.96,28.29,6.42,7.16,1.23,100,69.2,1634.78,1.59827213822894,27.6025917926565,60.4319654427645,8.89848812095032,0,0,0
13080,5777,24173,154.35,3742.7923550372534,3742.7923550372534,31.08,43.92,4.27,41.13,2.25,100,69.97,1034.81,2.32074818150329,21.8912365777623,44.3886387253204,11.4478697609975,0,0,0
13081,9635,34720,272.69,3533.316219883384,3533.316219883384,7.26,19.22,7.62,3.73,1.1,28.71,57.61,2470.72,11.1584415584415,53.1220779220779,78.0987012987013,18.4935064935064,2,1,1
13082,4984,18748,116.95,4261.650277896537,4261.650277896537,3.78,14.99,7.96,3.11,0.25,53.04,51.68,2519.67,17.9080505922505,23.0074282272636,80.2850833166031,19.3736197550692,1,0,0
13083,12516,45382,319.87,3912.8395910838776,3912.8395910838776,4.12,13.09,8.82,3.03,0.91,69.33,41.19,2880.23,20.3499520613614,35.0511345477788,81.0242889101949,22.7628635346756,2,1,1
13084,10770,40201,872.24,1234.7519031459233,1234.7519031459233,7.1,21.61,7.38,14.68,1.91,65.62,52.19,2252.45,9.86072423398328,35.8217270194986,69.7121634168988,14.9025069637883,1,1,1
14001,5728,21530,339.19,1688.729030926619,1688.729030926619,8.57,31.55,5.84,2.95,0.26,43.93,31.61,3220.54,25.2269553072625,41.8819832402234,82.8386871508379,30.3421787709497,1,1,1
14002,5857,22261,153.98,3803.7407455513708,3803.7407455513708,3.22,15.94,7.98,1.51,0.33,24.17,26.34,2978.39,25.0854408749145,69.3438140806562,85.7826384142173,26.9822282980177,2,1,1
14003,6230,23362,273.99,2273.805613343553,2273.805613343553,3.32,16.24,8.47,0.54,0.16,28.56,33.41,3034.92,33.3012048192771,60.1124497991968,83.0361445783132,41.3012048192771,1,0,0
14004,1449,5385,124.82,1160.8716551834643,1160.8716551834643,4.21,20.47,7.22,0.72,0.54,100,40.39,2070.94,19.047619047619,65.0103519668737,67.83988957902,41.3388543823326,2,1,1
14005,3808,15344,173.7,2192.2855497985033,2192.2855497985033,3.6,17.05,7.98,0.71,0.18,24.86,39.28,3081.44,23.8970588235294,51.7594537815126,78.8077731092437,28.3350840336134,1,1,1
14006,17089,60951,839.12,2036.5382781962055,2036.5382781962055,4.46,19.94,7.85,1.32,0.17,36.94,34,2972.45,28.9601498039674,65.7616010299022,76.2010650125812,45.6024343144713,2,1,1
14008,20601,77116,950.67,2166.9980119284296,2166.9980119284296,7.35,25.34,6.91,2.52,0.44,28.34,34.01,3218.87,26.4504206584642,60.2441278023634,83.3681855760346,28.8090259203423,3,1,1
14010,1581,6717,355.81,444.33827042522694,444.33827042522694,8.72,28.76,6.17,1.16,1.34,18,38.08,1752.86,11.0056925996204,41.4927261227071,71.6635041113219,20.5566097406704,2,1,1
14011,1473,5475,440.56,334.34719447975306,334.34719447975306,8.03,32.91,6.15,1.66,1.34,100,49.56,1842.27,6.45380434782608,46.1277173913043,58.695652173913,32.0652173913043,0,0,0
14012,1167,3899,610.2,191.24877089478858,191.24877089478858,6.67,25.08,6.74,0.59,0.67,100,30.78,3159.26,11.1587982832618,53.3047210300429,74.2489270386266,39.5708154506437,0,0,0
14013,15994,60480,510.89,3130.615200923878,3130.615200923878,6.36,24.76,6.9,0.67,0.15,44.27,25.61,2821.7,20.8852438489951,50.9046515995742,78.8705941275903,31.8537532085394,2,1,1
14014,2343,8264,451.53,518.9023985117268,518.9023985117268,8.66,30.24,5.93,1.27,0.59,38.95,47.96,1709.95,15.6049593843522,57.8024796921761,53.4416417272338,36.5540829414279,2,1,1
14015,16385,60572,705.14,2323.6520407295006,2323.6520407295006,3.98,17.21,8.85,1.88,0.56,21.15,30.77,3348.85,35.3390348197923,48.8637751985339,84.1050702504581,45.7605375687232,3,1,1
14016,9479,37963,430.87,2199.9675076009007,2199.9675076009007,8.29,30.61,5.94,0.35,0.38,49.06,43.9,2290.43,17.8891820580474,46.9445910290237,69.4036939313984,31.2612137203166,1,1,1
14017,3276,12453,883.37,370.85253064967117,370.85253064967117,6.8,25.64,6.8,1.72,0.96,42.8,46.01,2247.55,18.7423687423687,38.8278388278388,68.1318681318681,35.5311355311355,1,0,0
14019,1651,7341,866.48,190.54103960853107,190.54103960853107,17.16,37.86,5.56,34.86,29.66,100,26.21,1689.08,7.69230769230769,35.0696547546941,52.4530587522713,10.5390672319806,0,0,0
14020,2802,10303,1543.4,181.54723338084747,181.54723338084747,5.17,25.42,6.77,6.17,2.83,100,35.73,2343.41,11.9056131569538,58.8845191276367,74.401144082946,19.4851626742938,1,0,0
14117,1249,4110,271.83,459.478350439613,459.478350439613,8.2,36.17,5.59,1.17,1.63,100,34.42,2299.09,13.3333333333333,55.3413654618474,76.3855421686747,29.8795180722891,0,0,0
14021,6271,21584,522.71,1199.709207782518,1199.709207782518,6.9,26.52,6.96,3.75,0.41,47.94,36.12,2543.78,22.7714878009886,41.0779779939403,71.5675330888215,38.3033009089459,1,0,0
14030,13597,50738,628.57,2163.164007190925,2163.164007190925,3.62,16.69,8.61,0.78,0.21,19.42,33.78,3314.24,39.5922272928014,50.0736051818048,84.1969674665096,44.1704696010599,3,1,1
14031,854,3383,655.08,130.36575685412467,130.36575685412467,12.15,38.86,5.15,14.34,14.9,100,50.15,1407,2.57611241217798,38.6416861826697,60.7728337236534,11.5925058548009,0,0,0
14032,1463,6102,297.38,491.96314479790163,491.96314479790163,7.84,23.89,6.67,1.67,1.51,100,54.62,1522.03,7.5187969924812,62.0642515379357,65.686944634313,22.5563909774436,0,0,0
14022,11478,41300,501.33,2289.509903656274,2289.509903656274,6.14,24.21,7.22,5.11,0.36,34.05,34.25,2669.77,25.4291938997821,66.875816993464,76.0348583877995,30.2222222222222,1,0,0
14024,7050,26687,331.2,2128.6231884057975,2128.6231884057975,5.39,22.22,7.29,0.33,0.15,44.42,38.44,2807.54,17.9701916252661,50.5606813342796,73.7686302342086,42.3988644428672,1,1,1
14025,4891,17865,639.76,764.5054395398274,764.5054395398274,4.08,20.99,8.19,0.62,0.4,26.73,42.45,2864.94,34.7168268247802,45.6961766509916,79.53383766101,45.553056634635,1,0,0
14026,1697,6088,265.64,638.8345128745672,638.8345128745672,7.91,30,6.13,0.44,0.76,100,31.26,2296.4,26.9298762522097,76.5468473777254,77.6664702416028,34.001178550383,1,0,0
14027,4656,18138,1391.13,334.69194108386705,334.69194108386705,13.29,33.24,5.64,5.19,6.6,100,44.53,1778.39,8.56958762886598,28.6297250859106,28.9948453608247,17.6975945017182,1,0,0
14028,610,2120,417.12,146.240889911776,146.240889911776,6.68,30.64,6.35,4.7,1.98,100,33.24,2850.1,20,49.3442622950819,72.9508196721311,38.0327868852459,1,0,0
14029,4833,17980,643,751.6329704510109,751.6329704510109,9.96,31.24,5.74,8.68,0.67,100,46.19,2200.92,8.31781502172563,25.8017794330643,78.8950962135319,23.5257603972687,2,1,1
14033,5725,21479,426.72,1341.6291713535807,1341.6291713535807,8.51,32.73,5.69,1.02,0.55,46.17,36.27,2767.07,19.9230365576351,49.6414203253454,69.9317824033584,38.2368375021864,1,0,0
14034,586,1862,297.64,196.88213949737937,196.88213949737937,7.39,28.67,6.57,1.13,0.65,100,40,2765.34,20.3071672354948,39.5904436860068,66.2116040955631,45.3924914675767,1,0,0
14009,4955,19900,104.19,4755.734715423746,4755.734715423746,4,17.59,7.9,1.13,0.11,33.83,29.31,3978.65,20.9452635831145,55.2413653807311,81.8622500504948,25.4292062209654,1,0,0
14037,6679,24312,177.34,3766.211796549002,3766.211796549002,3.82,18.91,8.13,1.65,0.05,12.25,31.74,2959.77,34.062312762133,54.9430796884362,81.1713600958657,47.4236069502696,2,1,1
14054,1720,5379,114.23,1505.7340453471068,1505.7340453471068,4.89,25.99,7.28,0.61,0.5,100,43.21,2608.27,25.406976744186,57.5581395348837,65.6395348837209,53.953488372093,1,0,0
14070,44921,183437,87.7,51221.2086659065,51221.2086659065,2.98,13.23,8.13,4.94,0.12,5.98,30.98,3157.99,20.9042067012952,24.4109057672158,85.2553670553091,30.2717524578103,3,1,1
14035,13615,53555,1253.4,1086.2454124780595,1086.2454124780595,7.47,27.39,6.37,1.35,0.5,51.34,41.88,2466.18,18.2292432035268,47.0242468772961,78.34680382072,31.4180749448934,1,0,0
14036,5052,19847,337.76,1495.736617716722,1495.736617716722,3.29,16.18,7.99,0.11,0.25,27.48,35.55,2504.37,30.019801980198,46.019801980198,74.3762376237623,46.1584158415841,1,1,1
14079,3451,14278,353.45,976.3757249964634,976.3757249964634,8.4,24.08,7.06,1.42,0.22,11.97,37.61,2398.24,18.7518142235123,35.8780841799709,68.6792452830188,34.9782293178519,1,0,0
14038,1215,4184,837.73,145.03479641411909,145.03479641411909,7.65,25.83,6.53,3.92,0.93,100,41.62,2527.05,18.1069958847736,46.1728395061728,63.3744855967078,40.6584362139917,1,0,0
14039,393530,1460148,151.18,260305.59597830402,260305.59597830402,1.73,9.25,10.12,0.48,0.03,0,26.12,4469.94,52.8707580529943,46.737491833243,88.394180438933,62.7100159394757,3,2,1
14040,2471,9761,756.37,326.6919629281965,326.6919629281965,8.11,29.75,6.02,1.51,0.98,100,49.41,1511.3,9.31551235317942,52.2478736330498,74.6051032806804,18.7525313892264,0,0,0
14041,1618,5633,309.24,523.2182123916699,523.2182123916699,6.21,30.34,6.32,0.75,0.32,100,55.73,2839.96,17.2435105067985,45.797280593325,62.4845488257107,46.2917181705809,1,0,0
14042,2251,8787,769.55,292.5086089272952,292.5086089272952,10.22,33.18,6.03,10.36,2.51,100,45.95,2024.25,15.4873164218958,49.8887405429461,70.1379617267467,26.8357810413885,1,0,0
14044,14363,53045,201.81,7117.090332490958,7117.090332490958,2.31,12.27,8.31,0.41,0.18,50.6,26.12,3613.74,15.9386973180076,29.3695576454197,88.6311389759665,16.0292580982236,2,2,1
14045,4997,19070,831.82,600.7309273640932,600.7309273640932,8.29,29.83,6.2,7.67,0.39,67.39,37.83,2569.63,15.4892935761456,21.0526315789473,79.2675605363218,32.3193916349809,1,0,0
14046,8399,33777,520.9,1612.4016125935882,1612.4016125935882,6.11,23.69,6.7,1.69,1.02,23.55,40.03,3088.01,25.7384468794664,60.4097189137684,78.0609814197236,33.5993330157217,2,1,1
14047,6088,24753,162.79,3739.7874562319557,3739.7874562319557,5.75,21.33,7.03,0.69,0.04,24.81,42,2723.49,26.7247043363994,59.0998685939553,76.5111695137976,38.5183968462549,1,0,0
14048,5336,19469,665.17,802.2009411127982,802.2009411127982,10.79,37.52,5.29,1.15,0.94,55.73,43.49,2724.25,23.0509745127436,54.1041979010494,80.5472263868065,33.339580209895,2,1,1
14049,2776,9917,1476.25,188.04403048264183,188.04403048264183,14,38.77,5.03,2.57,2.16,100,27.63,2133.63,5.51948051948052,65.5122655122655,66.6666666666666,18.5064935064935,1,0,0
14050,10554,46521,325.78,3239.6095524587145,3239.6095524587145,5.23,23.67,7.08,2.22,0.46,38.75,25.74,2685.29,23.6964574033621,60.3856016715737,84.3289961059929,29.0530914616772,1,1,1
14051,4719,17955,138.14,3416.0996090922254,3416.0996090922254,2.85,12.23,8.47,0.97,0.05,30.91,30.33,3978.24,20.4579181683273,36.0610557557769,86.0504557981768,26.3726945092219,1,0,0
14052,1556,5638,245.7,633.2926332926334,633.2926332926334,5.18,24.78,6.85,2.29,1.95,100,45.29,2597.27,18.09401159047,56.9864777849324,71.6677398583387,36.6387636831938,1,0,0
14018,16246,65055,418.18,3884.929934477976,3884.929934477976,5.18,23.06,7.37,0.44,0.05,45.2,37.23,2836.69,24.5346973992358,55.6267718476519,71.4963638604708,38.9066929619129,2,1,1
14043,7063,24563,2010.98,351.2217923599439,351.2217923599439,7.48,27.86,6.53,2.95,0.96,66.32,35.76,3002.42,24.8402215594375,67.859679022866,69.8196278937651,34.3275102968328,1,1,1
14057,1093,3688,133.99,815.7325173520411,815.7325173520411,5.79,24.51,6.85,1.09,0.03,100,38.62,2439.24,30.9240622140896,80.0548947849954,73.7419945105215,35.9560841720036,1,0,0
14053,40658,164981,2514.56,1616.9031560193434,1616.9031560193434,6.19,22.38,7.4,1.46,0.49,36.15,44.13,2935.93,28.5274941567228,51.226473120925,80.6347644236683,32.6805265100258,3,1,1
14055,5671,22643,293.19,1934.240594836113,1934.240594836113,4.55,19.95,7.38,2.08,0.75,23.95,38.96,2855.13,19.1744575762921,54.4187687422826,79.4496383841947,31.4870347503969,2,1,1
14058,4134,14477,1843.12,224.29358913147274,224.29358913147274,4.18,21.49,7.7,0.67,2.18,38.22,30.68,2885.05,29.8445847498785,77.3919378338999,74.720738222438,44.4876153472559,1,0,0
14059,3469,13799,288.94,1200.5952792967398,1200.5952792967398,7.4,22.54,6.98,1.75,0.7,40.53,33.68,2330.17,26.2035168636494,70.740847506486,77.5727875468434,27.0683194004035,2,2,1
14060,1538,5088,287.02,535.8511601978956,535.8511601978956,9.43,31.92,5.95,2.32,0.28,100,44.44,2072.75,10.5981794538361,44.2782834850455,77.8283485045513,27.4382314694408,1,0,0
14061,4461,19452,3363.59,132.6261524145333,132.6261524145333,25.33,47.62,4.46,32.53,21.78,100,51.26,899.06,4.82712168837,20.0044903457566,44.0053884149079,10.2828917826672,1,0,0
14062,964,3526,630.97,152.7806393330903,152.7806393330903,6.43,25.46,6.39,1.19,1.19,100,45.42,2355.97,6.12033195020747,57.7800829875518,57.6763485477178,45.1244813278008,1,0,0
14063,25816,99461,242.67,10638.315407755388,10638.315407755388,3.36,16.42,8.34,2.72,0.18,9.89,34.68,3230.55,36.8963646228974,69.7077745911169,83.1602201379738,38.7644368653592,2,1,1
14064,7582,32357,1155.75,656.0242266926239,656.0242266926239,7.88,24.9,6.47,4.77,0.55,60.52,45.76,2432.29,9.40385122658929,56.2648377736745,74.3603270904774,20.9047744658401,1,0,0
14065,3441,11192,874.58,393.445996935672,393.445996935672,12.88,38.01,5.24,1.36,1.26,43.58,34.88,2361.6,12.3219994187736,44.2313281022958,61.5518744551002,38.0993897122929,1,0,0
14066,11427,51944,834.77,1368.8800507924338,1368.8800507924338,7.31,23.39,6.89,5.17,1.24,39.29,44.12,2703.72,18.8479383699553,47.0104175785695,72.9755755931016,27.4971548629957,2,1,1
14067,79622,275640,680.87,11694.156006286075,11694.156006286075,2.2,10.62,9.7,1.84,0.2,5.58,24.61,4493.77,49.8659719862574,59.059161097897,92.1647097318181,42.6712475302349,3,2,1
14069,2411,8379,674.31,357.55068143732115,357.55068143732115,15.86,40.92,4.78,2.18,0.98,100,42.99,2578.29,9.74699294898382,61.8415595188718,54.8734964744919,36.0016590626296,1,0,0
14071,808,3117,522.97,154.50217029657531,154.50217029657531,9,34.48,5.49,2.68,0.84,100,40.75,2267.27,1.48698884758364,48.9467162329615,79.6778190830235,15.8612143742255,0,0,0
14072,1782,7349,351.68,506.7106460418562,506.7106460418562,8.73,30.96,5.63,1.84,0.37,20.08,38.66,2634.03,17.3130972456436,24.3957279370432,77.2344013490725,27.8808319280494,1,0,0
14113,4220,16105,746.11,565.6002466124298,565.6002466124298,8,26.34,6.7,4.03,0.89,100,41.56,2315.12,10.030827602561,53.379179511501,75.3142044107185,28.1953995731562,1,0,0
14125,4888,18952,227.48,2148.7603305785124,2148.7603305785124,8.99,33.31,5.73,4.61,0.45,44.55,31.93,2588.92,19.2748873412535,58.7259319950839,81.3396149119213,27.3863170831626,1,0,0
14073,16909,69725,847.67,1994.762112614579,1994.762112614579,5.05,22.65,7.14,3.9,0.05,25.35,35.32,2704.68,28.9036151706999,45.5416839240281,82.101650789894,33.6548133246553,2,1,1
14007,2514,9420,194.71,1291.1509424271994,1291.1509424271994,4.88,21.25,7.26,0.79,0.34,39.61,38.91,2216,20.6046141607,43.0787589498806,75.7756563245823,35.4813046937152,1,0,0
14074,4315,15890,261.94,1647.3238146140338,1647.3238146140338,6.14,26.31,6.52,1.22,0.06,16.21,36.57,3424.97,34.2883764267412,57.6519916142557,83.9739110179361,44.8404379221989,2,1,1
14075,1004,3783,305.51,328.63081404864,328.63081404864,4.77,19.67,7.81,1.01,0.87,100,33.01,3149.21,23.8522954091816,35.3293413173652,80.5389221556886,37.4251497005988,1,0,0
14076,862,3122,690.06,124.91667391241343,124.91667391241343,6.88,29.25,6.12,5.58,3.79,100,24.64,2478.19,5.68445475638051,49.1879350348027,84.4547563805104,14.8491879350348,0,0,0
14077,7819,27777,342.97,2279.791235385019,2279.791235385019,4.23,22.54,7.61,1.19,0.18,69.24,35.36,3063.23,18.8898836168308,40.1330093362322,64.8036833354649,46.4765315257705,1,0,0
14078,8584,32960,786.47,1091.4593055043422,1091.4593055043422,7.75,27.11,6.35,1.69,0.51,23.05,40.29,3139.62,28.5397714019127,60.9283881502216,80.405878236529,39.8996967576393,2,1,1
14098,166239,664193,111.59,148973.02625683305,148973.02625683305,3.24,12.84,8.97,2.35,0.07,1.95,30.64,3413.46,39.8737148773264,31.0409794621144,89.1796884405171,44.4399634025955,3,2,1
14080,1642,5643,1116.73,147.0364367394088,147.0364367394088,8.37,30.27,6.29,1.47,1.17,100,42.82,1909.53,14.9817295980511,63.7637028014616,50.7308160779537,29.2326431181486,1,0,0
14081,873,3033,260.82,334.71359558316084,334.71359558316084,8.43,38.96,5.42,0.59,0.13,100,58.6,2181.36,10.1947308132875,56.701030927835,46.9644902634593,44.9026345933562,1,0,0
14056,580,2028,776.44,74.69991242079233,74.69991242079233,17.54,43.43,4.45,7.56,3.3,100,41.26,1696.53,5.17241379310344,52.9310344827586,31.7241379310344,35.3448275862069,0,0,0
14082,9243,36778,215.97,4279.76107792749,4279.76107792749,3.62,17.16,8.14,0.51,0.22,2.21,39.61,2870.73,36.6460972177113,75.6089639493342,80.8595864458157,41.6477211215762,2,1,1
14083,21156,80365,412.1,5133.705411307935,5133.705411307935,3.89,17.84,7.86,1.54,0.39,28.8,31.65,2996.36,30.8328606541879,69.4412932501418,83.8012856872754,31.6269616184534,3,1,1
14084,4063,15126,1996.35,203.52142660355148,203.52142660355148,6.31,25.09,6.9,1.71,1.55,38.66,40.48,2192.62,20.6989908934285,69.2099433915825,67.8562638444499,30.2485847895643,1,0,0
14085,11122,38396,1363.7,815.5752731539195,815.5752731539195,7.55,26.73,6.83,1.78,0.78,50.54,31.32,3091.01,33.0336270454954,75.0314691602229,70.2121920517892,45.7651501528502,1,0,0
14086,4407,19506,619.41,711.4835085000243,711.4835085000243,7.33,26.33,6.4,6.75,1.14,68.05,29.04,2008.73,16.4737916950306,62.2645790787383,70.7056954844565,22.5777172679827,2,1,1
14087,4619,16579,1301,355.0345887778632,355.0345887778632,9.09,26.8,6.37,0.3,1.51,26.33,38.58,2293.6,24.7889153496427,44.7932452911885,69.712058887205,39.7705130980731,1,0,0
14089,1006,3703,79.24,1269.5608278647148,1269.5608278647148,5.05,22.09,6.9,1.11,0.43,100,51.23,2573.34,14.910536779324,48.1113320079522,63.220675944334,41.1530815109343,1,0,0
14088,4988,17257,765.33,651.7449988893679,651.7449988893679,4.63,21.46,7.25,1.71,0.56,44.56,41.17,2474.69,17.5220529270248,54.4707297514033,77.5260625501203,33.4001603849238,1,0,0
14090,2078,7005,281.54,738.0833984513745,738.0833984513745,4.82,24.94,7.3,1.43,0.11,100,39.56,2036,19.2492781520693,46.8238691049085,69.0086621751684,39.8460057747834,1,1,1
14091,10918,41278,933.54,1169.526747648735,1169.526747648735,5.75,29.25,6.26,3.03,0.48,40.84,45.71,2638.21,18.6114673017036,45.1181535079685,66.1934420223484,35.7116688038102,1,0,0
14092,3035,10317,334.43,907.5142780252968,907.5142780252968,7.55,29.17,6.32,1.25,0.22,100,49.24,2193.12,12.8171334431631,57.0345963756178,68.9291598023064,28.3031301482701,2,2,1
14093,36152,141322,1400.15,2582.0090704567365,2582.0090704567365,4.77,21.73,7.48,1.52,0.21,18.85,28.84,3365,37.784177443026,73.1897100767037,88.1040068673331,40.9492426549995,3,1,1
14094,9956,42009,1692.99,588.071990974548,588.071990974548,3.71,16.34,8.19,1.79,0.83,28.24,39.27,3018.87,26.8863659198231,58.9671455842459,82.7690143675273,32.9247463076459,2,1,1
14095,2587,9608,219.1,1180.73938840712,1180.73938840712,4.87,22.19,7.34,0.57,0.24,100,40.3,3176.04,28.1407035175879,56.7066099729416,66.3703131039814,51.8747584074217,1,0,0
14096,5712,20961,193.96,2944.9371004330787,2944.9371004330787,7.01,28.26,6.47,2.05,0.4,28.67,56.18,2142.27,25.1534818452903,60.3753727416242,74.0922645149973,28.7668830029819,2,1,1
14097,145220,549442,714.52,20324.1336841516,20324.1336841516,2.02,9.94,9.51,0.72,0.05,16.15,25.6,3729.08,35.9886192191902,41.3448886378197,92.8746116274103,33.0469767217564,3,2,1
14099,2559,10310,512.63,499.1904492518971,499.1904492518971,9.79,28.83,6.13,6.06,2.69,100,51.5,1839.88,5.78577013291634,48.0453479280688,59.3823299452697,29.82799061767,1,0,0
14100,9682,35824,3014.8,321.1489982751758,321.1489982751758,7.96,28.13,6.44,3.77,1.68,74.25,25.6,2491.25,13.6932464577515,67.421656841452,69.8417623332299,26.0523321956769,1,0,0
